"type_2","type_3","id","dob","country","head_of_org","revenue","last_edited_by","last_edited_date","date_added","raw_source","algorithm"
"Organization","Company","Anderson Group",NA,"Oceanus","Asunción Catalina Jimínez",166012.85,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson Inc",NA,"Oceanus","Jason Perez",11426.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson LLC",NA,"Calabrand","Shawn Patel",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson Ltd",NA,"Calabrand","Felipe Carrillo",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Anderson PLC",NA,"Azurionix","Ricky Osborne",16928.22,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Baxter and Thompson",NA,"Mawalara","Pierre Turpin",318511.68,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Bowen and Kirk",NA,"Oceanus","Maria Khan",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Bradley and Murphy",NA,"Naraliket","Enrique Jos Cadena Salgado",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Anderson, Brown and Green",NA,"Oceanus","Lazzaro Conte",69302.1,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Gonzalez and Nguyen",NA,"Naraliket","Joel Avery",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Hall and Choi",NA,"Naraliket","Roland Fontaine de Dijoux",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Hart and Wood",NA,"Oceanus","Loretta Giolitti",12266.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Hernandez and Gonzales",NA,"Brindivaria","Piergiuseppe Brunello",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Jennings and Miller",NA,"Naraliket","Michael Wang",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Lawson and Atkinson",NA,"Quornova","David Moreno",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Lee and Stephens",NA,"Mawalara","Paolo Germano",7267.02,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Lopez and Brown",NA,"Azurionix","Simone Lefèvre-Ledoux",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Patterson and Thompson",NA,"Oceanus","Nelly Rosario Barrera Zedillo",10359.19,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Payne and Simpson",NA,"Oceanus","Nayeli Liliana de León",6946.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Peterson and Medina",NA,"Galduzim","Eloisa Felipe Mares",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Powell and Brown",NA,"Jiraputra","Patrick Lindsey",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Richardson and Kirk",NA,"Korvelonia","Gianna Bosurgi-Cantimori",139353.76,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Rodriguez and Love",NA,"Oceanus","Dr. Leonardo Cazares",4996.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Rush and Davidson",NA,"Nalakond","Georgina Roldán Saavedra",184666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Shepherd and Knight",NA,"Oceanus","Sr(a). Ilse Mendoza",51561666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Smith and Weber",NA,"Oceanus","Ugo Vergerio",4070759.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Strickland and Johnson",NA,"Naraliket","Ramiro Carvajal",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Taylor and Smith",NA,"Lumakari","Adélaïde Teixeira",10716.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Anderson, Thompson and Gill",NA,"Rio Isla","Allison King",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Valdez and Armstrong",NA,"Oceanus","Mackenzie Gordon",5636.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson, Washington and Gutierrez",NA,"Oceanus","Susan Hayes",16587.18,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Brown",NA,"Oceanus","Molly Smith",18804.14,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Burke",NA,"Oceanus","Minerva Contreras",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Cohen",NA,"Oceanus","Mtro. Amalia Cordero",19884.5,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Cooper",NA,"Naraliket","Ruth Andrews",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Cox",NA,"Mawalara","Noémi Michel",41242.73,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Douglas",NA,"Mawalara","Christina Schwartz",7986.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Fields",NA,"Oceanus","Rosa Barberini",14466.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Anderson-Grant",NA,"Oceanus","Atenulf Pignatti-Finzi",20866.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Green",NA,"Mawalara","Victor Baron",57005.72,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Jackson",NA,"Novarctica","Mercedes Anguissola",97266.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Miller",NA,"Oceanus","Isabel Palomo",5397.27,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Murphy",NA,"Oceanus","Shawn Lopez",12057.37,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Owens",NA,"Oceanus","Loretta Pacomio",23944.7,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Reed",NA,"Oceanus","Frédéric Couturier",22966.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Anderson-Roberts",NA,"Valtalmo","Robert Logan",33526.7,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Roman",NA,"Novarctica","Cécile Colas",15766.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Rosario",NA,"Mawalara","Benjamín Jacinto Mendoza",38218.16,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Ruiz",NA,"Mawalara","Dolores Rebeca Estévez Almaraz",4746.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Sanders",NA,"Osterivaria","Paulette Ferrand-Antoine",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Sawyer",NA,"Faraluna","Giovanni Maspero",8736.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Scott",NA,"Lumakari","Juliette Maury de la Blanchard",23739782.31,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Simpson",NA,"Isla Solmar","Alexandria-Astrid Reynaud",8453.39,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Singh",NA,"Oceanus","Timothée-Bernard Legrand",5006.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anderson-Vazquez",NA,"Arvaros","Michael Ortega",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Andhra Pradesh   Sextant Oyj Forwading",NA,"Puerto del Mar","Scott Porter",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrade and Sons",NA,"Mawalara","Dr. Rubén Villa",83066.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrade Ltd",NA,"Wysterion","Charles Gilbert-Vincent",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrade, Edwards and Dominguez",NA,"Oceanus","Giampiero Tebaldi-Bajardi",13498.68,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrade-Bernard",NA,"Mawalara","Mrs. Stacey Hardy",6679.24,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Andrade-Watson",NA,"Yggdrasonia","Kenneth Garcia",33526.7,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrews Group",NA,"Oceanus","Oswaldo Citlali Muñoz",16426.27,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrews Inc",NA,"Oceanus","Dulce María Andrea Colón Vera",10506.24,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrews, Becker and Hale",NA,"Oceanus","Rolando Lucciano-Asmundo",6326.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrews, Matthews and Ramirez",NA,"Naraliket","Yolanda Schwartz",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Andrews-Davis",NA,"Isla Solmar","John Robbins",57969.32,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrews-Hoffman",NA,"Naraliket","James Jensen",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrews-Keller",NA,"Oceanus","Ignazio Bandello",40339.35,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Andrews-Walters",NA,"Mawalara","Michelle Chauveau",11078.57,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anthony Ltd",NA,"Quornova","Adélaïde Le Morin",229666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anthony, Howe and Gonzalez",NA,"Naraliket","Jerry Hinton",15098.2,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Anthony, Lowery and Jones",NA,"Uzifrica","Norma Valdez",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Archer and Sons",NA,"Isla Solmar","Nelly Apodaca",11333.24,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Archer PLC",NA,"Mawalara","Yves Lacombe du Simon",34566.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Archer, Baker and Cruz",NA,"Oceanus","Federico Paola Quiroz Zaragoza",15266.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Archer-Johnson",NA,"Oceanus","Olivie Perrier-Mathieu",6096.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Arellano Group",NA,"Oceanus","Barbara Majewski",39994.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Arellano, Hill and Leon",NA,"Naraliket","Javier José Emilio Salcedo Hidalgo",4887.16,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Arias PLC",NA,"Galduzim","Yuridia Velázquez",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Arias, Barnes and Armstrong",NA,"Lumakari","Ashley Aguilar",32666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Arias, Henry and Hoffman",NA,"Oceanus","Michelle Goncalves",45720.77,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Arias, Thomas and Martin",NA,"Mawalara","Dott. Angelica Lucciano",32653.32,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Arias-Thomas",NA,"Faraluna","Humberto Samuel Gil",4786.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Armstrong and Sons",NA,"Lumakari","Frida Orta",7886.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Armstrong PLC",NA,"Mawandia","Adela Núñez",7534879.5,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Armstrong, Bennett and Deleon",NA,"Oceanus","William Bernier",106160.69,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Armstrong, Contreras and Lee",NA,"Brindisola","Christine Conner",46473.1,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Armstrong, Daniel and Ray",NA,"Isla Solmar","Michelle Gill",38311.74,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Armstrong, Taylor and Gray",NA,"Mawalara","Taylor Coleman",19767.57,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Armstrong-Hernandez",NA,"Isla Solmar","Andre Hess",40365.95,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Armstrong-Richards",NA,"Orvietola","Alina Morrocco",50666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
